source_machine,map,report_path_local,route_path_local,build_family,report_file_sha256,route_file_sha256,route_input_hash,route_input_hash_method,hard_certificate_passed,hard_failure_reasons,completed,policy_id,hard_thresholds,dynamic_pcd_clearance_m,maximum_slip_ratio,maximum_tire_utilization,maximum_abs_lateral_error_m,maximum_abs_heading_error_deg,vehicle_profile_id,vehicle_profile_fingerprint,axle_count,wheel_count,steer_ff_rad_second_dim,vehicle_structure,identity_evidence,route_length_m,point_count,report_modified_time,route_modified_time,comparison_status,local_relation,transfer_recommended,parse_notes
LAPTOP-4HMR50QA,mounarea_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v3\mounarea_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v2\mounarea_1.npz,grg_p5_5axis_adaptation_20260813,448b3c6f8ebee4696d827343c5b41f951b83a6f969b836c0684355a39ebcd50e,1bdfa7c4b1c0c0680ff42c87711178214d07f97103f0a68be98fb70bc0068dd0,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.15799632668495178,1.0087038513647204,1.0507102268087476,8.68042016231793,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,928.2442343696661,4635,2026-08-13T03:09:10.256334+00:00,2026-08-12T18:11:37.466463+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,mounarea_2,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v3\mounarea_2\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v2\mounarea_2.npz,grg_p5_5axis_adaptation_20260813,ce50abdc4b0d54bf2215e5ff21fb3571af1bfb34db9bee67c4424a82458c9bc5,e850a8c99537125ab3f2ea383db514d0a58786624434fa8ca631b9b762daece5,,,true,[],true,,,,0.16876138746738434,1.018754845645761,1.0315147424384592,9.5373524370057,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,470.89816977561793,2350,2026-08-13T03:09:55.722616+00:00,2026-08-12T18:11:39.141319+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,overpass_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v3\overpass_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v2\overpass_1.npz,grg_p5_5axis_adaptation_20260813,60fee1d1246c1a4e857a2accebb8791a751a4fbd8bf8b8dd1f8ee1fecd8b0e56,24bbd64a0f35d356019f8759bd3eab1403c4f77e372aa85a0063f617517fd912,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance"", ""closed_loop_heightmap_footprint""]",true,,,,0.15439872443675995,0.9897195991526595,2.627670672246421,14.352570951776771,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,2055.9313773233944,10278,2026-08-13T03:11:34.031854+00:00,2026-08-12T18:12:34.311252+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,overpass_2,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v3\overpass_2\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v2\overpass_2.npz,grg_p5_5axis_adaptation_20260813,5da91f083d918bf8f18efdb86a195b3085e7eb0e00c89b29c135330f4c28fd19,c4602b1ef556742397835f54077d6fa852c72bfcca3885d312349e97f5593d03,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.1541518270969391,0.9948447935667454,1.4072806998761351,7.289670908300284,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,2588.0150021519967,12688,2026-08-13T03:13:24.546219+00:00,2026-08-13T03:06:38.628632+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,turnaround_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v3\turnaround_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v2\turnaround_1.npz,grg_p5_5axis_adaptation_20260813,699ccc5534e719f801b3ff14788b903854a6931fab23f551937ca08a536267ab,558df7ef08813d9440dd840b728673b067a19d220a060b3e3191a9b14f8ec4ba,,,false,"[""closed_loop_pcd_clearance""]",true,,,,0.1370273381471634,0.9719831677093961,0.1745342226932055,2.8840690734495484,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,245.57359513061022,2035,2026-08-13T03:14:02.344577+00:00,2026-08-13T03:06:39.512890+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v4\cross_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v3\cross_1.npz,grg_p5_5axis_adaptation_20260813,e90ab479c07f98cd4df9c43f84812485cc85c7b95fa8dc72db1ee4e2ddcf8001,112ee347478b4104b022a3a6acfc1328eace98d23fc51a4406dfb67a481668b3,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.1386696994304657,0.9670097631037704,0.9986206467493624,6.0116910441600195,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,341.563190922854,1705,2026-08-13T03:15:42.166320+00:00,2026-08-13T03:08:28.385145+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_2,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v4\cross_2\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v3\cross_2.npz,grg_p5_5axis_adaptation_20260813,4eb6802a006f6983f3f59192f2d49be3252337f7a36a000de641e494b7938191,f84ae4920820cc4fe2e8779e37e131ff3b36d6c62c5fbbf7c488e3e82349afba,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.14478333294391632,0.9712842271864823,1.3142248788145152,5.8720695549421675,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,343.33974043284894,1708,2026-08-13T03:16:16.143651+00:00,2026-08-13T03:09:09.491197+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,mounarea_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v4\mounarea_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v3\mounarea_1.npz,grg_p5_5axis_adaptation_20260813,e1eaee814da854b981b6a594b9c81eb0b7cdec2423fa315465ca7aeac03c0a63,1429fcae8e504206fdd5a7b5d49709e43f62196290f531987672dcfd107e7b98,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.15557581186294556,1.0065940852029076,1.0507102268087476,8.68042016231793,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,928.2565411037307,4635,2026-08-13T03:17:19.399030+00:00,2026-08-13T03:09:51.505827+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,overpass_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v4\overpass_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v3\overpass_1.npz,grg_p5_5axis_adaptation_20260813,daa0e6697108298da6413db9f5f44bfedd33dc23451acfc1af10388077442cf6,92b346120ac93c7c36414086d3fd4d9e5736234b734681fc0152cb52a64b5558,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance"", ""closed_loop_heightmap_footprint""]",true,,,,0.15570643544197083,0.9872334430180859,2.231954951524814,12.95061105205317,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,2055.981026397027,10278,2026-08-13T03:18:56.499986+00:00,2026-08-13T03:12:07.125647+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,overpass_2,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v4\overpass_2\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v3\overpass_2.npz,grg_p5_5axis_adaptation_20260813,f667070f7366670651b321afdc2f839016a15bcdb2d34a871face925c9621dc2,12417b43fb27ff0ca9de9f5d3185c2d18ae1ab53f579029f011bb52c17192599,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.1541518270969391,0.9925204510405107,1.192539724604355,7.2846126764785595,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,2588.015964077976,12688,2026-08-13T03:20:46.216554+00:00,2026-08-13T03:13:58.631156+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,turnaround_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v4\turnaround_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v3\turnaround_1.npz,grg_p5_5axis_adaptation_20260813,35feae214598756169b9196ab0770f43d04900ac3e3de8c5c4917293b1871525,4f2a9fcf44381119394a235bd8eee2e09af36aab49ba8dbbec71f46cbff8b3c8,,,false,"[""closed_loop_pcd_clearance""]",true,,,,0.1370273381471634,0.9719831677093961,0.1747038341149427,2.9141206466967158,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,245.520071921845,2035,2026-08-13T03:21:25.554629+00:00,2026-08-13T03:14:56.803989+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v5\cross_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v4\cross_1.npz,grg_p5_5axis_adaptation_20260813,cff769257e3d5962b95bea7e980d1246e65d60798d18da5851e1a480628ce7d6,18c7e3335b3efcfddac8662d807a54c4e93600a3e3c9619b2c01e2b707f7fd32,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.13791953027248383,0.9676701990500174,1.29716404810728,6.54717635395714,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,341.563190922854,1705,2026-08-13T03:22:21.920615+00:00,2026-08-13T03:17:16.527701+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_2,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v5\cross_2\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v4\cross_2.npz,grg_p5_5axis_adaptation_20260813,827877e127f8e71eecbde3e721298170bc70c0477fb8c902df514095b00e9026,d04f52864abeee44c0a85f40bb161b796bfc6deb8d699dba808de4b65462fbf8,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.1495157927274704,0.9824080740820725,1.5136192465632476,6.003113564358032,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,343.33974043284894,1708,2026-08-13T03:22:56.704971+00:00,2026-08-13T03:17:17.417155+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,mounarea_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v5\mounarea_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v4\mounarea_1.npz,grg_p5_5axis_adaptation_20260813,e50211ba4b8ecce4df71e3b65f9b4e2fc32d0a4c9d71fdd62c64c88c29826467,5e859a887002c10c85c32dc179364424a4082a9d2696b111ba7b6712d05c78c9,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.15749870240688324,1.0102919418624163,1.0507102268087476,8.68042016231793,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,928.2565411037307,4635,2026-08-13T03:24:01.475702+00:00,2026-08-13T03:17:32.258408+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v6\cross_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v5\cross_1.npz,grg_p5_5axis_adaptation_20260813,0851fa4f2ee5b8732929f176f292d0fb714f7488ac40a2697eb7f1cb5754493c,e64b1d47fd38da24eb709b87aa32bd1507772d3d487e92a51a43e9dc03910ffe,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.14865033328533173,0.9788398806099669,0.9038156260296789,5.18770623957431,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,341.563190922854,1705,2026-08-13T03:26:20.320703+00:00,2026-08-13T03:23:11.139899+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_2,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v6\cross_2\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v5\cross_2.npz,grg_p5_5axis_adaptation_20260813,c1056198c5f46f52e9d2ab6abfd5113f1db5dc4d04e9308e32ed76bb8e380bbd,dc68f9c0122f7bf79126c88000746d85dcef946e8c2e12d9141b9ec4ccbeb9f2,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.1312170922756195,0.944603247409591,1.2223330302702315,5.683756845900241,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,343.33974043284894,1708,2026-08-13T03:26:54.966453+00:00,2026-08-13T03:23:49.923575+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,mounarea_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v6\mounarea_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v5\mounarea_1.npz,grg_p5_5axis_adaptation_20260813,7ccce2a7b142d0cbb19985582adfafcbcbddecad1884405c39bb1ed4226a94d9,aab710a6c5b6e94be948724204b6e47ac53f87b13e08e916b1c0ad94fa602b9a,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.15888795256614685,1.0054483295114522,1.0507102268087476,8.68042016231793,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,928.2565411037307,4635,2026-08-13T03:27:58.174206+00:00,2026-08-13T03:24:32.867011+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v7\cross_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v6\cross_1.npz,grg_p5_5axis_adaptation_20260813,d138028206a8f4d37ee700bfb3651bac71ce6e15a142885e207a2a3058bc9a34,5c04560f432c71ab1502977b4d758ee1acf7e458d6f6a0afb014858b3209ca15,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.1312170922756195,0.9548630206923248,1.1463315377658145,6.062908190244015,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,341.563190922854,1705,2026-08-13T03:32:18.456372+00:00,2026-08-13T03:28:37.720177+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_2,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v7\cross_2\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v6\cross_2.npz,grg_p5_5axis_adaptation_20260813,b568a383c8093bed6ed71d4545317304f4955c8070bce361672982b9f096426d,3a453024404cc4069926f0e19f5cc455e6ededa72e33f2b269026626105ac132,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.1312170922756195,0.944603247409591,1.0172952090557272,6.331397441606216,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,343.33974043284894,1708,2026-08-13T03:32:54.403124+00:00,2026-08-13T03:28:38.615995+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,mounarea_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v7\mounarea_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v6\mounarea_1.npz,grg_p5_5axis_adaptation_20260813,ac6292c51f8dab3047c54f2689c3e930859f46b5f4f5746b0945e32440e3cccf,d9cd09e5bfb9e08427d9ff89d25610f12a01393bd52287a77a3d151f71ef3dc3,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.1572902500629425,1.012693015614661,1.0507102268087476,8.68042016231793,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,928.2565411037307,4635,2026-08-13T03:33:58.349953+00:00,2026-08-13T03:28:39.511259+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v8\cross_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v7\cross_1.npz,grg_p5_5axis_adaptation_20260813,55e68d8e8d8c526d4c93a2629631fcdbc54441119d8bc5b6da537a049264354f,4b1dd283778cbaa85510f41f271c703d43cd2e9eae8b6bf2a004c3013828a1dc,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.155966654419899,0.995435131873103,0.673574341277108,3.330816056173371,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,340.6993417996531,1705,2026-08-13T03:35:34.333847+00:00,2026-08-13T03:33:07.876375+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_2,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v8\cross_2\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v7\cross_2.npz,grg_p5_5axis_adaptation_20260813,d594e8dc15414b32aa3c4969e283dc7a0d57e798d45d9827f2ada9dc5fc24ab4,d2fbf30f24befaba136526358fa96ccbaf9e6c9fcb343b0c004163060c22bc3c,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.14081041514873505,0.965925099715413,0.7943269255658466,5.080458539610051,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,341.2242618749248,1708,2026-08-13T03:36:07.194369+00:00,2026-08-13T03:33:08.759802+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v9\cross_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v8\cross_1.npz,grg_p5_5axis_adaptation_20260813,71d596bfd70994115da3a6a7bc00005338cbb6cf93c21c60303ad3cecb0185fc,f3e2c101b40ba2da872134beac264b1794bd2091fa1ab4491cbf6c7ee5a65dc1,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.16011539101600647,0.9983567904364063,0.8123629066713822,3.1196868627943246,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,340.6993417996531,1705,2026-08-13T03:37:45.044470+00:00,2026-08-13T03:36:51.462363+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cross_2,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_feedback_v9\cross_2\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\feedback_candidates_v8\cross_2.npz,grg_p5_5axis_adaptation_20260813,369d95d1272d7228b10c75235683f76fd1c188d46bdd9a88684c28f5597deb1b,869f57ab397f398658703edc269fea10bb1de4c09ae2737f721b35db47245a39,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.14308282732963562,0.9768591323795295,0.733747294261356,4.621462018300909,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,341.2242618749248,1708,2026-08-13T03:38:17.702719+00:00,2026-08-13T03:36:52.331719+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,turnaround_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_geometry_turnaround_g04\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\geometry_turnaround_g04\turnaround_1.npz,grg_p5_5axis_adaptation_20260813,b55b1821a25d18f91cbf4548c6d039be9082e11c72395b0282f319ebd797af2a,2f7e1a3d113cb29e870cd3ac5b2d97a4fff5e61486ba3372046e02a4134ac54e,,,false,"[""closed_loop_pcd_clearance""]",true,,,,0.1370273381471634,0.9719831677093961,0.175917343996836,2.859924658077353,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,245.55595760523352,2035,2026-08-13T05:19:38.159618+00:00,2026-08-13T05:18:44.296309+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,turnaround_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_geometry_turnaround_g07b\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\geometry_turnaround_g07\turnaround_1.npz,grg_p5_5axis_adaptation_20260813,a7b810aeceec6c70dcd8c34c8aa75251c576ae02c135e940a58dab9837f725dc,55f67ba0abaa6a80f34d1460f47300dded0fa3300a9d30e4fc3a7416ae3e4b66,,,false,"[""closed_loop_pcd_clearance""]",true,,,,0.1370273381471634,0.9719831677093961,0.1756318096524712,2.9179026163379835,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,245.54273897945433,2035,2026-08-13T05:46:41.336779+00:00,2026-08-13T05:18:45.210511+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,overpass_2,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_heading_feedback_overpass2_v1\overpass_2\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\heading_feedback_overpass2_v1\overpass_2.npz,grg_p5_5axis_adaptation_20260813,c879179d3c61df1cffdc582ad96ac50c7af208fe93f5e58c8836f25125dbd93d,ef29a49fdf96d380881b7f51706840525b8e6471a5ee752a15a8ff4e382c7de4,,,false,"[""closed_loop_txt_clearance"", ""closed_loop_pcd_clearance""]",true,,,,0.1541518270969391,0.9925204510405107,1.1164505172353565,7.289670908300284,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,2588.0150021519967,12688,2026-08-13T05:11:09.257180+00:00,2026-08-13T05:08:54.534878+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
LAPTOP-4HMR50QA,cliff_1,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\cert_steady_all12_v1\cliff_1\summary.json,D:\SIX_Manual_Config\grg_p5_5axis_adaptation_20260813\runs\steady_candidates_all12_v1\cliff_1.npz,grg_p5_5axis_adaptation_20260813,0bb918ff04d81c24710f11c01ae4207a33f3754cc7fea603b9b26733b315d11d,250b207fe1290aa927408af5427cf6e86d1cff6cfab66a1470f1524754e12f8f,,,true,[],true,,,,0.14582939445972443,0.9890125096393688,0.3435293546847592,3.646604498361554,five_axis,a4761dbb8643e682fc315aafcf673a1c5de706262b7339ee5a0eed909a280d3c,,,,five_axis_explicit,explicit_profile_id,135.27445143482623,678,2026-08-12T17:53:45.682873+00:00,2026-08-12T17:53:05.915153+00:00,pending_baseline_merge,new_route_with_label,true,explicit_path;route_input_hash_pending_repository_rule
